artist_count,in_spotify_playlists,streams,in_apple_playlists,in_deezer_playlists,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10
1.0,2050.0,244741137.0,52.0,46.0,81.0,38.0,20.0,66.0,9.0,0.0,9.0,8.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,7.0
1.0,1493.0,42485571.0,2.0,10.0,170.0,37.0,14.0,24.0,80.0,0.0,11.0,4.0,0.0,1.0,2.0,1.0,3.0,5.0,2.0,4.0,0.0,2.0
1.0,1545.0,37778188.0,1.0,4.0,78.0,43.0,60.0,38.0,76.0,1.0,48.0,38.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,2350.0,254218729.0,28.0,23.0,125.0,88.0,28.0,66.0,6.0,0.0,13.0,31.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
1.0,1929.0,53603447.0,2.0,4.0,92.0,66.0,29.0,65.0,23.0,0.0,8.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,710.0,160035717.0,16.0,18.0,140.0,84.0,61.0,42.0,31.0,0.0,9.0,9.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
2.0,928.0,164163229.0,19.0,7.0,96.0,61.0,32.0,90.0,25.0,0.0,10.0,9.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,1194.0,37091576.0,0.0,3.0,118.0,66.0,83.0,43.0,84.0,0.0,19.0,19.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,349.0,284249832.0,10.0,3.0,92.0,71.0,67.0,60.0,7.0,0.0,6.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,1890.0,33381454.0,3.0,2.0,140.0,49.0,50.0,37.0,87.0,0.0,11.0,35.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,1308.0,184622518.0,23.0,9.0,174.0,68.0,45.0,71.0,18.0,0.0,11.0,25.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,4531.0,300983101.0,135.0,119.0,127.0,77.0,53.0,78.0,19.0,0.0,29.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1657.0,121077868.0,15.0,3.0,96.0,71.0,37.0,52.0,62.0,0.0,11.0,36.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1351.0,106919680.0,26.0,17.0,150.0,82.0,82.0,66.0,13.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
1.0,608.0,136996305.0,5.0,14.0,100.0,87.0,46.0,60.0,1.0,0.0,13.0,16.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1211.0,65719930.0,31.0,19.0,105.0,73.0,59.0,81.0,13.0,0.0,9.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
1.0,629.0,229497852.0,18.0,9.0,104.0,86.0,43.0,62.0,5.0,0.0,13.0,14.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1301.0,185550869.0,23.0,15.0,154.0,54.0,45.0,79.0,1.0,0.0,17.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1329.0,54682594.0,42.0,32.0,80.0,47.0,33.0,83.0,18.0,0.0,10.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,343.0,240580042.0,4.0,11.0,150.0,53.0,14.0,43.0,64.0,0.0,13.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0
1.0,13101.0,1284942608.0,137.0,582.0,156.0,32.0,49.0,72.0,0.0,0.0,9.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0
1.0,2939.0,71423324.0,29.0,30.0,98.0,76.0,79.0,81.0,18.0,0.0,6.0,34.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,407.0,244891912.0,5.0,5.0,92.0,58.0,27.0,36.0,86.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1492.0,132171975.0,26.0,15.0,144.0,47.0,7.0,50.0,32.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0
1.0,2264.0,184706613.0,11.0,25.0,150.0,37.0,27.0,56.0,8.0,0.0,13.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,6.0,7.0,4.0,4.0
1.0,801.0,184826429.0,42.0,24.0,138.0,70.0,31.0,44.0,84.0,0.0,9.0,39.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0
1.0,829.0,302006641.0,32.0,26.0,172.0,56.0,68.0,89.0,4.0,0.0,33.0,19.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
1.0,736.0,330881149.0,5.0,17.0,77.0,72.0,70.0,82.0,2.0,0.0,4.0,17.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,4449.0,334733572.0,80.0,66.0,107.0,72.0,36.0,72.0,26.0,6.0,11.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,3218.0,366214458.0,29.0,79.0,114.0,51.0,39.0,29.0,90.0,0.0,10.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,327.0,114546317.0,5.0,12.0,117.0,63.0,29.0,51.0,43.0,0.0,25.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,7.0,1.0,4.0
1.0,2775.0,290833204.0,21.0,40.0,146.0,69.0,63.0,45.0,48.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,4576.0,448500832.0,79.0,93.0,160.0,80.0,74.0,60.0,8.0,0.0,14.0,26.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
4.0,2313.0,136676504.0,34.0,29.0,120.0,88.0,15.0,56.0,1.0,0.0,8.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
3.0,3983.0,190625045.0,73.0,119.0,100.0,82.0,76.0,70.0,16.0,0.0,8.0,5.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,6.0,6.0
1.0,279.0,79095270.0,0.0,6.0,158.0,60.0,68.0,84.0,4.0,0.0,24.0,11.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2302.0,273194684.0,20.0,39.0,142.0,56.0,40.0,54.0,72.0,0.0,10.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
4.0,3559.0,333146475.0,36.0,31.0,170.0,80.0,77.0,85.0,11.0,0.0,17.0,14.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,7.0,4.0,4.0
2.0,2129.0,194902696.0,23.0,44.0,84.0,71.0,39.0,86.0,2.0,0.0,51.0,25.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
1.0,3291.0,311482393.0,43.0,79.0,139.0,58.0,30.0,46.0,14.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,5328.0,195918494.0,54.0,900.0,151.0,73.0,88.0,67.0,20.0,0.0,32.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
2.0,1401.0,248511839.0,26.0,17.0,128.0,82.0,42.0,75.0,6.0,0.0,63.0,6.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,1933.0,233671263.0,13.0,31.0,118.0,56.0,20.0,54.0,67.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
1.0,1986.0,199587884.0,7.0,15.0,183.0,65.0,88.0,72.0,36.0,14.0,20.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,4.0,6.0
1.0,1057.0,91781263.0,51.0,19.0,83.0,63.0,29.0,62.0,4.0,0.0,18.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,5115.0,383835984.0,109.0,301.0,122.0,85.0,42.0,80.0,6.0,0.0,17.0,14.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,2094.0,236060709.0,8.0,18.0,165.0,72.0,90.0,48.0,32.0,0.0,18.0,23.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,2171.0,189236868.0,18.0,28.0,106.0,83.0,90.0,64.0,35.0,5.0,9.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
2.0,896.0,160845341.0,19.0,15.0,77.0,81.0,68.0,58.0,83.0,0.0,11.0,34.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
1.0,5148.0,588955257.0,90.0,365.0,91.0,57.0,30.0,89.0,10.0,0.0,33.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
1.0,2528.0,238350348.0,63.0,270.0,148.0,51.0,21.0,63.0,5.0,0.0,41.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,1900.0,187703102.0,15.0,23.0,114.0,71.0,90.0,81.0,31.0,2.0,13.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
2.0,3879.0,295307001.0,107.0,86.0,120.0,91.0,63.0,77.0,12.0,1.0,10.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
2.0,896.0,138334433.0,0.0,2.0,92.0,83.0,56.0,82.0,10.0,0.0,9.0,5.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,6.0,8.0,0.0
1.0,8775.0,445590495.0,33.0,107.0,118.0,56.0,25.0,45.0,1.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,6.0,6.0
3.0,5290.0,286739476.0,139.0,142.0,123.0,60.0,46.0,71.0,3.0,0.0,16.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
1.0,10211.0,1122364376.0,38.0,65.0,89.0,52.0,28.0,48.0,54.0,1.0,19.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,584.0,157136970.0,12.0,8.0,110.0,81.0,61.0,93.0,49.0,0.0,12.0,11.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
1.0,1517.0,137070925.0,26.0,30.0,118.0,42.0,32.0,20.0,94.0,0.0,11.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,246.0,183273246.0,4.0,0.0,90.0,68.0,54.0,76.0,21.0,0.0,11.0,20.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0
1.0,220.0,184807630.0,16.0,0.0,130.0,49.0,14.0,40.0,82.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,514.0,164856284.0,5.0,1.0,154.0,70.0,97.0,62.0,47.0,0.0,10.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,6080.0,704171068.0,112.0,406.0,105.0,54.0,59.0,83.0,0.0,44.0,20.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,6.0,1.0,4.0
1.0,9724.0,354614964.0,222.0,259.0,115.0,70.0,87.0,88.0,4.0,0.0,26.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,7.0
5.0,2341.0,279717388.0,37.0,38.0,110.0,91.0,59.0,82.0,8.0,0.0,6.0,8.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
1.0,5263.0,195628667.0,66.0,61.0,125.0,51.0,5.0,68.0,12.0,2.0,15.0,6.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
1.0,2402.0,221752937.0,45.0,26.0,102.0,73.0,62.0,75.0,0.0,0.0,34.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,795.0,263280370.0,26.0,15.0,120.0,81.0,72.0,65.0,4.0,0.0,14.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,6.0,5.0
1.0,571.0,213505179.0,19.0,14.0,97.0,80.0,36.0,86.0,4.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,832.0,130419412.0,18.0,24.0,140.0,44.0,41.0,92.0,0.0,0.0,44.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,565.0,155795783.0,6.0,11.0,97.0,78.0,31.0,72.0,1.0,0.0,11.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4526.0,293466523.0,156.0,150.0,88.0,80.0,55.0,56.0,13.0,0.0,8.0,9.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
1.0,1818.0,711366595.0,3.0,63.0,170.0,56.0,52.0,64.0,11.0,0.0,45.0,7.0,,,,,,,,,,
1.0,2814.0,191448892.0,38.0,25.0,137.0,88.0,8.0,49.0,9.0,0.0,9.0,14.0,,,,,,,,,,
3.0,1601.0,85924992.0,11.0,2.0,157.0,88.0,52.0,69.0,0.0,0.0,8.0,23.0,,,,,,,,,,
3.0,894.0,176103902.0,28.0,54.0,130.0,95.0,83.0,57.0,54.0,0.0,10.0,25.0,,,,,,,,,,
3.0,945.0,121189256.0,49.0,57.0,90.0,85.0,80.0,83.0,10.0,0.0,8.0,11.0,,,,,,,,,,
1.0,767.0,131746175.0,25.0,22.0,183.0,44.0,44.0,67.0,7.0,0.0,12.0,13.0,,,,,,,,,,
1.0,5898.0,244790012.0,129.0,128.0,128.0,58.0,68.0,91.0,2.0,0.0,27.0,11.0,,,,,,,,,,
3.0,685.0,129314708.0,17.0,24.0,130.0,71.0,78.0,40.0,46.0,0.0,7.0,45.0,,,,,,,,,,
1.0,1452.0,331511413.0,16.0,20.0,126.0,63.0,56.0,43.0,24.0,0.0,12.0,23.0,,,,,,,,,,
3.0,1456.0,219196651.0,53.0,33.0,120.0,77.0,94.0,87.0,2.0,0.0,23.0,12.0,,,,,,,,,,
3.0,2107.0,170732845.0,51.0,50.0,130.0,72.0,18.0,46.0,7.0,0.0,28.0,8.0,,,,,,,,,,
1.0,1494.0,273914335.0,17.0,15.0,122.0,70.0,46.0,76.0,30.0,0.0,9.0,45.0,,,,,,,,,,
1.0,1379.0,179061440.0,23.0,18.0,172.0,74.0,46.0,58.0,15.0,0.0,13.0,8.0,,,,,,,,,,
1.0,625.0,185236961.0,13.0,12.0,103.0,61.0,38.0,62.0,14.0,0.0,23.0,40.0,,,,,,,,,,
1.0,2688.0,171788484.0,39.0,36.0,122.0,55.0,46.0,64.0,0.0,0.0,17.0,10.0,,,,,,,,,,
1.0,2668.0,387080183.0,38.0,78.0,130.0,47.0,56.0,90.0,0.0,0.0,10.0,4.0,,,,,,,,,,
1.0,799.0,264717480.0,14.0,9.0,105.0,81.0,70.0,65.0,24.0,0.0,8.0,4.0,,,,,,,,,,
1.0,1189.0,244928911.0,17.0,16.0,120.0,90.0,73.0,51.0,39.0,0.0,9.0,6.0,,,,,,,,,,
1.0,367.0,97610446.0,28.0,195.0,145.0,56.0,43.0,53.0,24.0,0.0,12.0,4.0,,,,,,,,,,
2.0,527.0,287278853.0,10.0,3.0,99.0,79.0,64.0,59.0,28.0,0.0,11.0,14.0,,,,,,,,,,
4.0,3113.0,123473120.0,54.0,124.0,126.0,81.0,90.0,73.0,28.0,0.0,29.0,4.0,,,,,,,,,,
2.0,685.0,295152154.0,15.0,4.0,136.0,77.0,71.0,75.0,33.0,1.0,13.0,4.0,,,,,,,,,,
2.0,782.0,323455692.0,15.0,6.0,113.0,70.0,97.0,59.0,55.0,0.0,27.0,12.0,,,,,,,,,,
3.0,2442.0,240918092.0,81.0,248.0,132.0,82.0,49.0,88.0,20.0,0.0,21.0,3.0,,,,,,,,,,
3.0,1112.0,191873381.0,22.0,65.0,135.0,77.0,74.0,74.0,47.0,0.0,34.0,8.0,,,,,,,,,,
2.0,4967.0,284216603.0,165.0,177.0,126.0,67.0,49.0,77.0,11.0,0.0,19.0,11.0,,,,,,,,,,
1.0,2520.0,239411309.0,93.0,84.0,102.0,67.0,72.0,74.0,30.0,0.0,36.0,4.0,,,,,,,,,,
1.0,767.0,265548837.0,20.0,11.0,125.0,68.0,80.0,92.0,10.0,0.0,9.0,12.0,,,,,,,,,,
1.0,19806.0,703301727.0,33.0,274.0,149.0,37.0,28.0,66.0,14.0,0.0,9.0,5.0,,,,,,,,,,
2.0,5153.0,244585109.0,102.0,113.0,137.0,74.0,71.0,89.0,24.0,61.0,15.0,5.0,,,,,,,,,,
1.0,615.0,189476119.0,14.0,15.0,120.0,77.0,78.0,91.0,14.0,0.0,33.0,12.0,,,,,,,,,,
1.0,2537.0,277132266.0,49.0,67.0,100.0,90.0,75.0,50.0,11.0,0.0,9.0,26.0,,,,,,,,,,
1.0,1647.0,278920007.0,20.0,23.0,164.0,70.0,58.0,57.0,25.0,0.0,15.0,7.0,,,,,,,,,,
1.0,2019.0,222410722.0,117.0,107.0,93.0,65.0,79.0,66.0,31.0,0.0,22.0,7.0,,,,,,,,,,
1.0,1473.0,185392587.0,25.0,25.0,180.0,65.0,52.0,80.0,5.0,0.0,6.0,25.0,,,,,,,,,,
1.0,1613.0,202452860.0,21.0,13.0,79.0,34.0,22.0,31.0,43.0,63.0,10.0,7.0,,,,,,,,,,
1.0,10826.0,624101957.0,24.0,805.0,103.0,37.0,17.0,27.0,75.0,5.0,10.0,3.0,,,,,,,,,,
1.0,920.0,148461629.0,10.0,8.0,140.0,70.0,26.0,76.0,8.0,0.0,54.0,23.0,,,,,,,,,,
2.0,308.0,47093942.0,6.0,6.0,92.0,81.0,48.0,70.0,13.0,0.0,15.0,7.0,,,,,,,,,,
1.0,2468.0,380319238.0,15.0,0.0,102.0,64.0,4.0,60.0,11.0,0.0,19.0,4.0,,,,,,,,,,
2.0,1097.0,209106362.0,18.0,13.0,118.0,82.0,75.0,85.0,33.0,1.0,11.0,4.0,,,,,,,,,,
1.0,330.0,53987404.0,3.0,2.0,93.0,78.0,75.0,62.0,6.0,0.0,15.0,6.0,,,,,,,,,,
1.0,1584.0,115331792.0,38.0,24.0,150.0,70.0,26.0,56.0,14.0,83.0,11.0,5.0,,,,,,,,,,
1.0,1585.0,225093344.0,78.0,328.0,130.0,52.0,24.0,60.0,0.0,0.0,8.0,3.0,,,,,,,,,,
2.0,766.0,84697729.0,16.0,9.0,83.0,65.0,24.0,53.0,6.0,0.0,51.0,4.0,,,,,,,,,,
4.0,836.0,159240673.0,14.0,13.0,102.0,84.0,43.0,75.0,5.0,0.0,6.0,8.0,,,,,,,,,,
1.0,430.0,170709584.0,14.0,9.0,136.0,73.0,65.0,91.0,4.0,0.0,48.0,18.0,,,,,,,,,,
1.0,2020.0,154356956.0,77.0,119.0,145.0,66.0,24.0,58.0,17.0,0.0,19.0,5.0,,,,,,,,,,
1.0,6858.0,723043854.0,31.0,15.0,130.0,57.0,24.0,37.0,11.0,18.0,16.0,3.0,,,,,,,,,,
1.0,3682.0,247689123.0,41.0,158.0,156.0,72.0,92.0,77.0,9.0,0.0,8.0,11.0,,,,,,,,,,
1.0,1639.0,176474912.0,86.0,80.0,123.0,57.0,50.0,85.0,5.0,0.0,16.0,4.0,,,,,,,,,,
1.0,452.0,235549288.0,2.0,13.0,132.0,92.0,53.0,62.0,7.0,0.0,63.0,10.0,,,,,,,,,,
2.0,668.0,140430339.0,0.0,31.0,125.0,49.0,13.0,74.0,0.0,0.0,9.0,4.0,,,,,,,,,,
1.0,991.0,85559365.0,36.0,13.0,162.0,74.0,22.0,67.0,0.0,0.0,11.0,46.0,,,,,,,,,,
3.0,869.0,146223492.0,14.0,12.0,138.0,80.0,82.0,81.0,14.0,0.0,13.0,36.0,,,,,,,,,,
3.0,648.0,187701588.0,0.0,30.0,161.0,59.0,62.0,60.0,12.0,0.0,5.0,44.0,,,,,,,,,,
2.0,1545.0,154863153.0,22.0,15.0,131.0,91.0,23.0,55.0,1.0,0.0,7.0,32.0,,,,,,,,,,
3.0,1930.0,191333656.0,24.0,17.0,122.0,75.0,45.0,63.0,6.0,0.0,35.0,12.0,,,,,,,,,,
1.0,1948.0,253650850.0,12.0,16.0,80.0,80.0,16.0,28.0,17.0,0.0,12.0,39.0,,,,,,,,,,
1.0,1608.0,223064273.0,10.0,12.0,109.0,75.0,11.0,50.0,20.0,0.0,30.0,17.0,,,,,,,,,,
2.0,1338.0,170413877.0,9.0,7.0,158.0,84.0,33.0,36.0,2.0,0.0,39.0,59.0,,,,,,,,,,
1.0,1936.0,218320587.0,7.0,13.0,126.0,66.0,12.0,35.0,55.0,0.0,9.0,14.0,,,,,,,,,,
2.0,1794.0,141720999.0,26.0,17.0,104.0,73.0,25.0,61.0,1.0,0.0,32.0,7.0,,,,,,,,,,
1.0,1597.0,187339835.0,6.0,15.0,110.0,48.0,15.0,31.0,80.0,22.0,12.0,4.0,,,,,,,,,,
2.0,1652.0,198365537.0,26.0,10.0,130.0,77.0,20.0,70.0,1.0,0.0,16.0,5.0,,,,,,,,,,
1.0,1747.0,186104310.0,9.0,13.0,177.0,34.0,39.0,16.0,97.0,0.0,12.0,5.0,,,,,,,,,,
1.0,1715.0,177503916.0,4.0,8.0,158.0,48.0,55.0,84.0,43.0,0.0,15.0,12.0,,,,,,,,,,
2.0,486.0,71095708.0,8.0,7.0,114.0,62.0,25.0,44.0,51.0,33.0,14.0,3.0,,,,,,,,,,
2.0,1007.0,112436403.0,6.0,3.0,144.0,93.0,62.0,61.0,0.0,0.0,12.0,20.0,,,,,,,,,,
1.0,481.0,203436468.0,10.0,15.0,125.0,54.0,22.0,76.0,0.0,0.0,14.0,3.0,,,,,,,,,,
1.0,1045.0,93367537.0,8.0,2.0,142.0,85.0,40.0,43.0,4.0,0.0,39.0,32.0,,,,,,,,,,
2.0,1060.0,106249219.0,3.0,5.0,120.0,64.0,11.0,53.0,1.0,0.0,25.0,27.0,,,,,,,,,,
1.0,1274.0,181382590.0,1.0,11.0,96.0,57.0,55.0,74.0,22.0,0.0,8.0,4.0,,,,,,,,,,
1.0,953.0,91473363.0,61.0,37.0,144.0,60.0,24.0,39.0,57.0,0.0,8.0,3.0,,,,,,,,,,
1.0,1180.0,121871870.0,4.0,8.0,166.0,42.0,7.0,24.0,83.0,1.0,12.0,6.0,,,,,,,,,,
2.0,573.0,73513683.0,2.0,7.0,92.0,80.0,81.0,67.0,4.0,0.0,8.0,6.0,,,,,,,,,,
3.0,1320.0,133895612.0,29.0,17.0,97.0,82.0,67.0,77.0,8.0,0.0,12.0,5.0,,,,,,,,,,
1.0,782.0,96007391.0,27.0,32.0,90.0,61.0,32.0,67.0,15.0,0.0,11.0,5.0,,,,,,,,,,
,,,,,,,,,,,,,0.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
,,,,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
,,,,,,,,,,,,,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,4.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,2.0,5.0,5.0,1.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
,,,,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
,,,,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,9.0
,,,,,,,,,,,,,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
,,,,,,,,,,,,,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,6.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
,,,,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
